timestamp,x,y,z
1747138468100,-9.92656E-4,0.046731193,0.051618114
1747138468103,-0.022372939,0.0290161,0.0571159
1747138468116,-0.041309763,9.162979E-4,0.05222898
1747138468121,-0.051083606,-0.01740966,0.038179077
1747138468136,-0.052305337,9.162979E-4,0.03023783
1747138468149,-0.040698897,0.01740966,0.040011674
1747138468152,-0.025427265,-0.009468411,0.04428773
1747138468166,-0.0107665,-0.0290161,0.048563786
1747138468184,-9.92656E-4,-0.040011674,0.05222898
1747138468184,0.0026725354,-0.052839845,0.058948494
1747138468200,-9.92656E-4,-0.06627888,0.05955936
1747138468202,-0.009544769,-0.061391957,0.05222898
1747138468216,-0.015653422,-0.0290161,0.04550946
1747138468221,-0.017486017,0.0033597588,0.054061573
1747138468234,-0.013820826,0.004581489,0.07544186
1747138468250,-0.01198823,-0.03390302,0.09682214
1747138468252,-0.0071013086,-0.07788532,0.102319926
1747138468267,-0.0016035213,-0.10476339,0.09987647
1747138468272,0.0026725354,-0.13347405,0.10170906
1747138468283,-0.0022143866,-0.1414153,0.11453723
1747138468301,-0.02359467,-0.106595986,0.13958271
1747138468302,-0.08345947,-0.07360926,0.17989981
1747138468316,-0.13782647,-0.1151481,0.20066923
1747138468321,-0.19646953,-0.17562376,0.22876903
1747138468334,-0.26427558,-0.20738874,0.25442538
1747138468349,-0.33452508,-0.19456059,0.27397305
1747138468352,-0.40172026,-0.13713925,0.2855795
1747138468369,-0.45242208,-0.10415252,0.2941316
1747138468372,-0.48113275,-0.116980694,0.30818152
1747138468384,-0.5061782,-0.15118915,0.3381139
1747138468401,-0.5049565,-0.16279559,0.33505958
1747138468402,-0.43837216,-0.23426682,0.27152961
1747138468417,-0.32841644,-0.3191771,0.19211712
1747138468422,-0.22029328,-0.301462,0.15241088
1747138468435,-0.1549307,-0.19517145,0.15424347
1747138468453,-0.15798502,-0.12308934,0.17012598
1747138468453,-0.30459267,-0.12858713,0.14752395
1747138468468,-0.44875687,-0.14813483,0.09987647
1747138468484,-0.57092994,-0.14202617,0.055283304
1747138468484,-0.64117944,-0.12858713,0.033292156
1747138468500,-0.65645105,-0.12736541,0.029626964
1747138468503,-0.62529695,-0.11759156,0.038179077
1747138468518,-0.5648213,-0.0729984,0.03756821
1747138468534,-0.4817436,-0.013744468,0.027794369
1747138468534,-0.39011383,0.03634648,0.0143553335
1747138468551,-0.2935971,0.082161374,0.011911872
1747138468552,-0.20013472,0.12308934,0.01740966
1747138468567,-0.09750936,0.13347405,0.011301007
1747138468584,0.027107146,0.106595986,-0.015577064
1747138468585,0.18104519,0.067500606,-0.054061573
1747138468601,0.3459788,0.04428773,-0.08093964
1747138468602,0.48220176,0.07544186,-0.08155051
1747138468618,0.55061865,0.14996742,-0.053450707
1747138468623,0.46815184,0.20555615,0.0143553335
1747138468634,0.28672487,0.18051068,0.04734206
1747138468651,0.05826127,0.14996742,0.058337633
1747138468652,-0.13843733,0.11942416,0.053450707
1747138468667,-0.24839307,0.082161374,0.041233405
1747138468672,-0.26183212,0.054061573,0.029626964
1747138468686,-0.1970804,0.03634648,0.014966198
1747138468701,-0.07979427,0.024740042,-0.0070249503
1747138468703,0.065591656,0.025961773,-0.038179077
1747138468720,0.21158844,0.03268129,-0.076052725
1747138468722,0.33253977,0.04550946,-0.109650314
1747138468734,0.40523273,0.06872234,-0.12797627
1747138468756,0.4180609,0.07971791,-0.12858713
1747138468756,0.36980253,0.063224554,-0.11759156
1747138468768,0.28000537,0.04184427,-0.110872045
1747138468772,0.17799085,0.025961773,-0.10842858
1747138468784,0.09980011,0.014966198,-0.102319926
1747138468802,0.06375906,-0.009468411,-0.0870483
1747138468802,0.09246973,-0.029626964,-0.08032878
1747138468817,0.14805846,-0.040011674,-0.08032878
1747138468822,0.2176971,-0.04184427,-0.09254608
1747138468835,0.27878362,-0.025350908,-0.106595986
1747138468851,0.31543553,3.0543262E-4,-0.1151481
1747138468852,0.31543553,0.013133603,-0.1133155
1747138468868,0.27084237,0.008246681,-0.105374254
1747138468884,0.18898644,0.0033597588,-0.09437868
1747138468884,0.09002627,0.011911872,-0.08277224
