timestamp,x,y,z
1747137046506,0.3987423,3.705203,0.47288606
1747137046508,0.53130007,4.056451,0.4704426
1747137046525,0.65408397,4.0521746,0.43745586
1747137046529,0.708451,3.6899316,0.4001931
1747137046542,0.6754643,3.2464433,0.3910301
1747137046556,0.57711494,2.8499918,0.41485387
1747137046557,0.43172902,2.5042422,0.46127963
1747137046573,0.28206703,2.3044891,0.49060115
1747137046578,0.16355917,2.2421808,0.46738827
1747137046590,0.0804815,2.0570886,0.35010216
1747137046609,0.02611449,1.647809,0.14973834
1747137046609,-0.00870483,1.0754282,-0.06467536
1747137046624,-0.02275473,0.25992316,-0.23021984
1747137046627,-0.020922136,-0.70341134,-0.32612568
1747137046643,-0.051465396,-1.5824465,-0.38721222
1747137046647,-0.07162395,-2.5537221,-0.38599047
1747137046658,-0.025809057,-2.4077253,-0.37988183
1747137046674,0.011453724,-2.0839667,-0.38843393
1747137046677,0.010231993,-1.9263636,-0.40370557
1747137046693,-0.018478673,-1.8206838,-0.4000404
1747137046697,-0.058184914,-1.7198911,-0.3731623
1747137046708,-0.09972375,-1.7033978,-0.34017557
1747137046724,-0.14187345,-1.7889189,-0.31390837
1747137046727,-0.18402316,-1.8897116,-0.29680416
1747137046741,-0.22006421,-1.9734001,-0.28641945
1747137046758,-0.25244007,-2.0460932,-0.28825203
1747137046759,-0.27137688,-2.091908,-0.29863673
1747137046774,-0.2744312,-2.1383338,-0.30596712
1747137046778,-0.2591596,-2.1945333,-0.3114649
1747137046791,-0.23411411,-2.2562308,-0.31085405
1747137046797,-0.19624045,-2.3099868,-0.30413455
1747137046809,-0.12904528,-2.3270912,-0.2925281
1747137046825,-0.08689558,-2.1859813,-0.26992607
1747137046827,-0.044745877,-1.9581286,-0.24915667
1747137046841,-0.017256944,-1.8280143,-0.22960897
1747137046847,-0.004428773,-1.743104,-0.21006128
1747137046860,-0.0038179078,-1.6190983,-0.19173533
1747137046876,-0.008093964,-1.5176947,-0.17890716
1747137046877,-0.01786781,-1.4737124,-0.17096591
1747137046891,-0.030695979,-1.4327844,-0.16119206
1747137046898,-0.044745877,-1.3472633,-0.15263996
1747137046909,-0.056352317,-1.2244794,-0.14164437
1747137046924,-0.066737026,-1.1071932,-0.134314
1747137046927,-0.07162395,-0.9691377,-0.12454015
1747137046943,-0.08506299,-0.79504114,-0.1202641
1747137046947,-0.09239337,-0.66737026,-0.104992464
1747137046961,-0.082619525,-0.47311515,-0.057344973
1747137046976,-0.0777326,-0.42180246,-0.043295074
1747137046977,-0.061239243,-0.35521814,-0.031077769
1747137046992,-0.055741455,-0.3576616,-0.039629884
1747137046997,-0.05390886,-0.35460728,-0.043295074
1747137047009,-0.056963183,-0.3539964,-0.039629884
1747137047027,-0.06307184,-0.3484986,-0.031688634
1747137047028,-0.06795876,-0.31245756,-0.024969118
1747137047042,-0.063682705,-0.24709499,-0.0182496
1747137047047,-0.049632803,-0.16829337,-0.012140946
1747137047058,-0.027641652,-0.11881329,0.0019089539
1747137047074,-0.001985312,-0.12308934,0.01779145
1747137047078,0.026725354,-0.15607607,0.032452215
1747137047093,0.056046885,-0.18967366,0.03733914
1747137047098,0.079870634,-0.21410827,0.03733914
1747137047110,0.095753126,-0.22632557,0.035506543
1747137047126,0.09941832,-0.21166481,0.042836927
1747137047129,0.088422745,-0.18234327,0.056886826
1747137047143,0.04505131,-0.13775012,0.075212784
1747137047147,0.0022907446,-0.12980886,0.06971499
1747137047162,-0.04230242,-0.20616703,0.050167307
1747137047176,-0.08811731,-0.3643811,0.038560867
1747137047179,-0.13087788,-0.5488624,0.04100433
1747137047193,-0.17241672,-0.713796,0.05505423
1747137047198,-0.2133447,-0.79198676,0.06727154
1747137047211,-0.24510968,-0.77488256,0.06971499
1747137047226,-0.26160303,-0.7076874,0.06849326
1747137047228,-0.26221392,-0.61850107,0.062384613
1747137047244,-0.24266621,-0.52503866,0.05933029
1747137047248,-0.20845777,-0.46700647,0.061773747
1747137047263,-0.16508633,-0.4529566,0.06116288
1747137047267,-0.11682798,-0.45112398,0.058108557
1747137047279,-0.069791354,-0.45356745,0.044058654
1747137047293,-0.031306844,-0.4334089,0.02023491
1747137047298,0.0065668016,-0.36254853,-0.017027868
1747137047312,0.01695151,-0.28191432,-0.031077769
1747137047327,0.016340645,-0.18784106,-0.02985604
1747137047328,0.012675454,-0.07971791,-0.018860465
1747137047344,0.0035124752,0.016187929,0.0012980887
1747137047348,-0.007483099,0.08827003,0.00496328
1747137047361,-0.019089539,0.15118915,-0.014584408
1747137047378,-0.027641652,0.2049453,-0.039629884
1747137047378,-0.031306844,0.2556471,-0.053068917
1747137047393,-0.027030786,0.29779682,-0.053679783
1747137047398,-0.011759156,0.35827246,-0.051847186
1747137047412,-0.011759156,0.44868052,-0.045738537
1747137047418,-0.0154243475,0.52503866,-0.035353824
1747137047429,-0.013591751,0.61117065,-0.017638734
1747137047445,-0.001985312,0.6960809,-0.002977968
1747137047448,0.01450805,0.73945236,0.0012980887
1747137047463,0.03894266,0.782213,0.011682798
1747137047468,0.048716504,0.82558435,0.028787024
1747137047479,0.048716504,0.9007208,0.051999904
1747137047494,0.0346666,1.0161743,0.07704538
1747137047498,0.012064588,1.1371256,0.10331258
1747137047511,-0.014813482,1.258077,0.12835807
1747137047518,-0.04230242,1.3753631,0.14790575
1747137047529,-0.06856962,1.4785993,0.16317739
1747137047547,-0.08811731,1.5745052,0.17783815
1747137047549,-0.0954477,1.702176,0.19372064
1747137047562,-0.088728175,1.9226984,0.21815525
1747137047568,-0.075289145,2.1725423,0.24564418
1747137047578,-0.05513059,2.3875668,0.28351784
1747137047594,-0.027641652,2.581211,0.31894803
1747137047599,0.012675454,2.7375927,0.34460434
1747137047615,0.06887506,2.8958068,0.36048687
1747137047629,0.150731,3.184746,0.37759107
1747137047630,0.20387627,3.4333682,0.38369974
1747137047646,0.26618454,3.6612208,0.3702607
1747137047649,0.35414913,3.8273761,0.29084823
1747137047664,0.44822237,3.587917,0.20105103
1747137047668,0.5111415,3.0216448,0.1381319
1747137047680,0.54290646,2.3863451,0.10881037
1747137047697,0.5196936,1.9275852,0.12652546
1747137047699,0.42928556,1.6679676,0.19310978
1747137047712,0.27840182,1.6459764,0.2279291
1747137047719,0.11102476,1.5317446,0.21998784
1747137047729,-0.039858956,1.2403619,0.19494237
1747137047750,-0.14126259,0.8054258,0.14729488
1747137047750,-0.18891008,0.22999077,0.08437576
1747137047764,-0.19074267,-0.4596761,0.0061850105
1747137047768,-0.16081028,-1.1468995,-0.06345363
1747137047780,-0.06856962,-1.4987578,-0.14530957
1747137047796,-0.00992656,-1.3808609,-0.18807013
1747137047798,0.026725354,-1.3594806,-0.21006128
1747137047813,0.037110064,-1.3924674,-0.21006128
1747137047819,0.02733622,-1.3924674,-0.20517437
1747137047831,0.005955936,-1.3906348,-0.21067216
1747137047846,-0.022143865,-1.421178,-0.23327416
1747137047849,-0.05757405,-1.4498887,-0.26870435
1747137047864,-0.09056077,-1.4822645,-0.30413455
1747137047868,-0.11927144,-1.5054774,-0.3187953
1747137047882,-0.13881913,-1.5293012,-0.29863673
1747137047897,-0.1479821,-1.5879441,-0.26320657
1747137047898,-0.14614952,-1.6594155,-0.25160012
1747137047913,-0.13271047,-1.6636915,-0.25954136
1747137047919,-0.101556346,-1.6392568,-0.29374984
1747137047931,-0.053297993,-1.6465873,-0.32551482
1747137047949,0.034055736,-1.6337591,-0.30352366
1747137047949,0.09086621,-1.5818355,-0.24304801
1747137047964,0.13912456,-1.5152513,-0.17218764
1747137047967,0.16905695,-1.4040737,-0.10315987
1747137047982,0.17211129,-1.2629639,-0.04085161
1747137047999,0.15134187,-1.135293,0.007406741
1747137047999,0.10980303,-0.9795224,0.023900103
1747137048014,0.052381694,-0.8011498,0.011682798
1747137048018,-0.007483099,-0.6930266,-0.010919216
1747137048031,-0.059406646,-0.6337727,-0.022525655
1747137048048,-0.0954477,-0.5384777,-0.008475755
1747137048048,-0.11560625,-0.35460728,0.034895677
1747137048064,-0.11866058,-0.17134771,0.10636691
1747137048068,-0.11377365,-0.0571159,0.1643991
1747137048081,-0.09972375,0.024740042,0.15706873
1747137048087,-0.08323039,-0.051618114,0.11064297
1747137048100,-0.06856962,-0.29901853,0.08620836
1747137048115,-0.059406646,-0.3747658,0.11247557
1747137048118,-0.042913284,-0.4382958,0.13080151
1747137048132,-0.024587326,-0.52015173,0.13446671
1747137048148,0.0035124752,-0.47555858,0.13263412
1747137048148,0.029168816,-0.35521814,0.12347114
1747137048165,0.04444045,-0.27458394,0.1381319
1747137048167,0.0364992,-0.23243423,0.16012305
1747137048182,0.01450805,-0.21471913,0.17234036
1747137048198,-0.014813482,-0.18295415,0.1680643
1747137048199,-0.051465396,-0.23915374,0.16317739
1747137048215,-0.089949906,-0.2910773,0.15767959
1747137048220,-0.11988231,-0.30695978,0.13568844
1747137048232,-0.12232576,-0.28008172,0.102701716
1747137048239,-0.111941054,-0.20372356,0.07338019
1747137048248,-0.09483683,-0.14019357,0.061773747
1747137048264,-0.07223482,-0.08399397,0.075212784
