timestamp,x,y,z
1747062048448,0.1151481,-0.06727154,-0.011453724
1747062048454,0.11453723,0.015806139,-0.0053450707
1747062048465,0.11026118,0.10010554,0.0013744468
1747062048480,0.10415252,0.17707457,0.0038179078
1747062048483,0.09987647,0.2503784,0.004428773
1747062048498,0.094989546,0.33162346,0.0032070426
1747062048504,0.09254608,0.42264238,0.0056505036
1747062048514,0.09132435,0.510607,0.011759156
1747062048529,0.094989546,0.5936847,0.018478673
1747062048534,0.099265605,0.67431885,0.019089539
1747062048546,0.10170906,0.7573965,0.016035212
1747062048553,0.09682214,0.845972,0.011148291
1747062048564,0.0870483,0.92782795,0.00992656
1747062048579,0.07422013,0.99807745,0.012370021
1747062048583,0.06505715,1.0677161,0.01786781
1747062048598,0.061391957,1.1465178,0.023365596
1747062048614,0.055283304,1.2809081,0.027641652
1747062048615,0.046120327,1.3865877,0.022143865
1747062048630,0.03023783,1.4971544,0.0050396384
1747062048634,0.013744468,1.5765668,-0.010231993
1747062048648,-3.0543262E-4,1.6376534,-0.01817324
1747062048652,-0.0143553335,1.7011833,-0.015118915
1747062048663,-0.025350908,1.7586046,-0.0053450707
1747062048680,-0.027794369,1.829465,0.012370021
1747062048683,-0.013744468,1.9363664,0.027641652
1747062048698,0.021685716,2.0683134,0.03436117
1747062048702,0.06811147,2.1941516,0.027641652
1747062048713,0.10842858,2.2992203,0.012980887
1747062048731,0.12736541,2.392072,0.0032070426
1747062048732,0.12614368,2.4708736,7.6358154E-4
1747062048747,0.10903945,2.536847,0.008093964
1747062048752,0.093767814,2.6077073,0.027641652
1747062048764,0.09193522,2.7763062,0.066737026
1747062048786,0.10781772,2.9412398,0.09056077
1747062048786,0.13469578,3.1330514,0.10522154
1747062048796,0.15790866,3.3016503,0.11438452
1747062048804,0.17562376,3.443982,0.12415836
1747062048813,0.19272798,3.552716,0.14187345
1747062048830,0.21227567,3.6571739,0.15958855
1747062048832,0.23243423,3.6981018,0.1656972
1747062048848,0.24770586,3.7371972,0.16630806
1747062048854,0.2519819,3.833103,0.17302758
1747062048864,0.23976462,3.88747,0.18829921
