timestamp,x,y,z
1747062827310,-0.17944166,-0.37468946,-0.0036651916
1747062827315,-0.20326541,-0.37041342,0.028710667
1747062827329,-0.21303925,-0.35941783,0.062308256
1747062827343,-0.21548271,-0.34720054,0.09773844
1747062827344,-0.21242839,-0.34292448,0.13622294
1747062827360,-0.21059579,-0.35330918,0.172264
1747062827366,-0.20448714,-0.38690677,0.20647246
1747062827377,-0.19593503,-0.44249552,0.23579398
1747062827393,-0.18371773,-0.5041929,0.2657264
1747062827394,-0.17272215,-0.53717965,0.28893927
1747062827410,-0.16294831,-0.5396231,0.30909783
1747062827414,-0.13973543,-0.5267949,0.32986724
1747062827427,-0.12385293,-0.5145776,0.3408628
1747062827444,-0.110413894,-0.49991685,0.34330627
1747062827444,-0.091477074,-0.4369977,0.344528
1747062827459,-0.065209866,-0.3826307,0.34574974
1747062827464,-0.037110064,-0.34170276,0.3475823
1747062827477,-0.008399397,-0.30016392,0.3481932
1747062827494,0.014202617,-0.24824037,0.34025195
1747062827495,0.030085113,-0.19326249,0.3231477
1747062827509,0.041691553,-0.15905404,0.2968805
1747062827515,0.053297993,-0.14317155,0.26389378
1747062827526,0.07345655,-0.13278683,0.22907446
1747062827542,0.09911288,-0.12118039,0.2003638
1747062827545,0.123547494,-0.11690433,0.17592919
1747062827560,0.13576481,-0.104687035,0.15271631
1747062827563,0.14187345,-0.08086329,0.12522738
1747062827577,0.15347989,-0.05337435,0.09590584
1747062827593,0.17730364,0.013820826,0.054367006
1747062827594,0.18891008,0.07002043,0.030543262
1747062827611,0.18952094,0.11950051,0.012217305
1747062827615,0.17608191,0.15615243,-0.002443461
1747062827626,0.15470162,0.17692184,-0.013439035
1747062827644,0.1375974,0.18180877,-0.019547688
1747062827644,0.13209961,0.17203492,-0.02443461
1747062827660,0.14370605,0.15981762,-0.029932396
1747062827666,0.1693624,0.14637859,-0.03604105
1747062827677,0.19807306,0.112780996,-0.037873644
1747062827693,0.2096795,0.08590292,-0.030543262
1747062827694,0.19013181,0.11217013,-0.017715093
1747062827710,0.15042557,0.19036089,-0.0067195175
1747062827715,0.10949759,0.26122126,-6.1086525E-4
1747062827728,0.07223482,0.31009048,0.0067195175
1747062827743,0.03680463,0.3412446,0.017104227
1747062827744,-0.021227567,0.35224018,0.0421497
1747062827760,-0.046883907,0.33330336,0.061086524
1747062827765,-0.04505131,0.2935971,0.07452556
1747062827777,-0.01572978,0.25572348,0.08124508
1747062827793,0.026419923,0.24717134,0.084910266
1747062827794,0.06734789,0.27160597,0.0842994
1747062827810,0.101556346,0.3113122,0.08307768
1747062827815,0.124769226,0.34918585,0.07941248
1747062827827,0.1375974,0.3919464,0.07086037
1747062827845,0.14553864,0.42126796,0.06352998
1747062827845,0.1498147,0.4200462,0.054367006
1747062827861,0.15653422,0.402942,0.047036625
1747062827864,0.1638646,0.38828123,0.03726278
1747062827877,0.16997325,0.37789652,0.02687807
1747062827894,0.17058411,0.37056613,0.015882496
1747062827894,0.15775596,0.37362045,0.0018325958
1747062827911,0.14187345,0.38461602,-0.004276057
1747062827914,0.1217149,0.3833943,-0.008552114
1747062827928,0.105832405,0.36262488,-0.007941248
1747062827934,0.08933904,0.33574682,-0.004276057
1747062827944,0.0759,0.30703613,6.1086525E-4
1747062827961,0.06307184,0.27832547,0.0061086523
1747062827964,0.053297993,0.2514474,0.014049901
1747062827977,0.037415497,0.22823453,0.022602014
1747062827984,0.023365596,0.21235204,0.03176499
1747062827994,0.009315695,0.19219348,0.040317107
1747062828011,-0.00290161,0.16653714,0.04642576
1747062828014,-0.012675454,0.14637859,0.049480084
1747062828027,-0.018784106,0.13538301,0.04886922
1747062828045,-0.020616703,0.12988523,0.05009095
1747062828046,-0.020616703,0.13599387,0.05131268
1747062828062,-0.017562376,0.1512655,0.052534413
1747062828064,-0.013897184,0.1811979,0.05375614
