timestamp,x,y,z
1747138468100,-2.2847242,9.531963,-0.3030787
1747138468103,-2.278613,9.533395,-0.30409458
1747138468116,-2.2721667,9.5349655,-0.3028788
1747138468122,-2.2659307,9.536547,-0.2994313
1747138468136,-2.2610047,9.53788,-0.29470482
1747138468149,-2.2570775,9.538934,-0.2901625
1747138468152,-2.2522914,9.540173,-0.28695467
1747138468166,-2.2472463,9.541432,-0.28446752
1747138468184,-2.2419314,9.542729,-0.28297466
1747138468184,-2.236271,9.54408,-0.2821949
1747138468200,-2.2296057,9.545659,-0.2816174
1747138468202,-2.2218826,9.547486,-0.28065762
1747138468216,-2.2132604,9.549521,-0.279305
1747138468222,-2.2045536,9.551573,-0.27798575
1747138468234,-2.195607,9.553675,-0.2770774
1747138468250,-2.185653,9.555976,-0.27618542
1747138468252,-2.1742227,9.558635,-0.27446753
1747138468267,-2.1623344,9.561391,-0.27258477
1747138468272,-2.1504006,9.564118,-0.2710533
1747138468283,-2.137564,9.566999,-0.27066168
1747138468301,-2.1229198,9.570234,-0.27166474
1747138468302,-2.105921,9.573964,-0.27276072
1747138468316,-2.085324,9.578552,-0.26976213
1747138468322,-2.0639791,9.583458,-0.25958034
1747138468334,-2.0409105,9.588883,-0.24128713
1747138468349,-2.0158024,9.59479,-0.21543139
1747138468353,-1.9888028,9.601091,-0.18355975
1747138468369,-1.9613851,9.607416,-0.14331776
1747138468372,-1.9330937,9.613698,-0.09920213
1747138468384,-1.9036473,9.619942,-0.052574236
1747138468401,-1.8717946,9.626337,-0.0037257427
1747138468402,-1.8402979,9.6322975,0.045217443
1747138468417,-1.8145313,9.636878,0.08935177
1747138468435,-1.7959532,9.639967,0.12519173
1747138468435,-1.780964,9.642389,0.1505296
1747138468453,-1.7658153,9.644887,0.16739012
1747138468455,-1.7490062,9.64769,0.182289
1747138468468,-1.7339816,9.649822,0.21019875
1747138468484,-1.7231747,9.650788,0.25096506
1747138468484,-1.7165395,9.6504965,0.30248657
1747138468500,-1.7122734,9.649228,0.3615303
1747138468503,-1.7085335,9.647364,0.4235013
1747138468518,-1.7041321,9.645302,0.48383975
1747138468534,-1.7000668,9.643099,0.5390268
1747138468534,-1.6973048,9.640854,0.5856968
1747138468551,-1.6961524,9.638753,0.62266374
1747138468552,-1.6955186,9.637079,0.64959204
1747138468567,-1.6946503,9.636062,0.6667712
1747138468585,-1.6944582,9.635594,0.6739076
1747138468585,-1.6966689,9.635508,0.66949797
1747138468601,-1.7023245,9.635779,0.650906
1747138468603,-1.7104049,9.636606,0.6167957
1747138468618,-1.7189547,9.637897,0.57105917
1747138468634,-1.7254531,9.639685,0.5191572
1747138468634,-1.7259833,9.641869,0.47466978
1747138468651,-1.7236198,9.643624,0.44686934
1747138468652,-1.7199891,9.644607,0.43949267
1747138468667,-1.7168949,9.644647,0.45076168
1747138468673,-1.7151725,9.643875,0.47318158
1747138468686,-1.71483,9.642691,0.49792907
1747138468701,-1.7162293,9.641374,0.5180565
1747138468703,-1.7194054,9.640261,0.5282991
1747138468720,-1.7251296,9.639399,0.5254092
1747138468722,-1.7340173,9.638686,0.508852
1747138468734,-1.7457892,9.638005,0.48062956
1747138468756,-1.7592292,9.637287,0.44474342
1747138468756,-1.7726436,9.636514,0.40669104
1747138468768,-1.7847313,9.635667,0.37232
1747138468773,-1.7957559,9.634632,0.3453747
1747138468784,-1.8063443,9.633252,0.32798752
1747138468802,-1.8162472,9.63172,0.31824878
1747138468802,-1.824541,9.630329,0.31252807
1747138468817,-1.831936,9.629184,0.30477908
1747138468822,-1.8388255,9.628246,0.2926023
1747138468835,-1.8460797,9.627393,0.27451953
1747138468851,-1.8540742,9.626505,0.25046003
1747138468852,-1.862679,9.625548,0.2219646
1747138468868,-1.8709941,9.624577,0.19263797
1747138468884,-1.8783875,9.623618,0.16688041
1747138468884,-1.8846059,9.622692,0.14832067
1747138468901,-1.8896343,9.62186,0.13842297
1747138468903,-1.8930955,9.621208,0.1362427
1747138468917,-1.8948054,9.620826,0.13914543
1747138468922,-1.8948002,9.6207695,0.14372867
1747138468935,-1.8940613,9.620857,0.14728783
1747138468951,-1.8931305,9.621037,0.14780162
1747138468952,-1.892924,9.621137,0.1436445
1747138468968,-1.8946357,9.620961,0.1320476
1747138468984,-1.897591,9.620585,0.11658172
1747138468984,-1.9017212,9.619948,0.0991279
1747138469000,-1.906559,9.619167,0.08196166
1747138469001,-1.9125013,9.618102,0.06689794
1747138469019,-1.9199367,9.6166935,0.054722358
1747138469022,-1.9301723,9.6147,0.045088265
1747138469034,-1.943692,9.612012,0.036841832
1747138469052,-1.9591441,9.608902,0.029089902
1747138469053,-1.9748423,9.60571,0.0209744
1747138469068,-1.9899832,9.602596,0.012435704
1747138469072,-1.9978225,9.600972,0.0030973814
1747138469085,-2.0066855,9.599124,-0.0050777416
1747138469101,-2.0232697,9.595633,-0.009145429
1747138469102,-2.0405018,9.591995,-0.010871523
1747138469119,-2.0582101,9.58821,-0.010856325
1747138469122,-2.0747437,9.584639,-0.009563363
1747138469136,-2.0892928,9.581482,-0.0074164136
1747138469151,-2.1023335,9.578626,-0.0038835634
1747138469152,-2.1128502,9.57632,2.6771103E-4
1747138469168,-2.1241696,9.573826,0.0049462244
1747138469173,-2.1367042,9.571027,0.008382044
1747138469185,-2.148736,9.568336,0.008522329
1747138469201,-2.1587107,9.566081,0.005182956
1747138469203,-2.1668992,9.564238,-6.926585E-4
1747138469219,-2.1745923,9.562483,-0.00844225
1747138469223,-2.1823995,9.560693,-0.017887538
1747138469234,-2.1909745,9.558701,-0.028221887
1747138469251,-2.199496,9.556708,-0.03906652
1747138469253,-2.207275,9.554868,-0.049274612
1747138469267,-2.2145135,9.553143,-0.057602294
1747138469272,-2.221287,9.551537,-0.06371757
1747138469284,-2.2276375,9.550036,-0.06690905
1747138469301,-2.2344034,9.54843,-0.06938392
1747138469302,-2.2409208,9.546888,-0.07224223
1747138469318,-2.2469747,9.545436,-0.07649112
1747138469322,-2.2523093,9.544124,-0.082402974
1747138469335,-2.2572846,9.542886,-0.08944354
1747138469351,-2.2619731,9.541716,-0.096192434
1747138469353,-2.2667496,9.540513,-0.101985626
1747138469368,-2.2710407,9.539441,-0.1068015
1747138469372,-2.2737656,9.538755,-0.1109066
1747138469387,-2.274129,9.538615,-0.11449031
1747138469404,-2.2719758,9.539101,-0.11751988
