timestamp,x,y,z
1746975234967,-1.8537133,-9.60579,-0.6802397
1746975234967,-1.853922,-9.605867,-0.6784288
1746975234968,-1.8533593,-9.606072,-0.6770108
1746975234993,-1.8522003,-9.606339,-0.67649174
1746975234993,-1.8502933,-9.606715,-0.6762316
1746975234996,-1.8478552,-9.607229,-0.67572254
1746975235020,-1.8444562,-9.607931,-0.67508537
1746975235020,-1.8406895,-9.6087,-0.6744506
1746975235047,-1.8365053,-9.609493,-0.67432433
1746975235047,-1.8319174,-9.610349,-0.67481124
1746975235048,-1.8274332,-9.611144,-0.67535776
1746975235071,-1.8232021,-9.6119375,-0.675667
1746975235071,-1.8189076,-9.612735,-0.67584234
1746975235093,-1.8144323,-9.613621,-0.6755325
1746975235093,-1.8100834,-9.614471,-0.6749585
1746975235096,-1.805546,-9.61535,-0.6745465
1746975235120,-1.8009845,-9.616205,-0.67450786
1746975235121,-1.7967908,-9.616954,-0.67497313
1746975235144,-1.7935131,-9.61751,-0.6757488
1746975235144,-1.7906624,-9.618022,-0.67603934
1746975235167,-1.7881144,-9.61854,-0.6755045
1746975235167,-1.7858597,-9.619092,-0.67378426
1746975235167,-1.7838758,-9.61967,-0.6707494
1746975235189,-1.7821959,-9.620231,-0.6670301
1746975235189,-1.7811332,-9.620668,-0.66365916
1746975235212,-1.7805469,-9.620921,-0.6615595
1746975235212,-1.780639,-9.62096,-0.6607225
1746975235234,-1.7812008,-9.620854,-0.6606541
1746975235234,-1.7819912,-9.6207,-0.6608061
1746975235255,-1.7827252,-9.620595,-0.6603332
1746975235255,-1.7835453,-9.620546,-0.6590046
1746975235257,-1.7844162,-9.620516,-0.6569091
1746975235279,-1.7853202,-9.620503,-0.6547142
1746975235279,-1.7862676,-9.620412,-0.6533739
1746975235305,-1.7869864,-9.62024,-0.6540005
1746975235306,-1.7878003,-9.62,-0.65536886
1746975235308,-1.7889524,-9.61969,-0.6567583
1746975235332,-1.7903929,-9.6193695,-0.6575433
1746975235332,-1.7915249,-9.619143,-0.65767246
1746975235357,-1.7924881,-9.61898,-0.65755033
1746975235358,-1.7933854,-9.618789,-0.6577391
1746975235358,-1.794056,-9.61859,-0.65877956
1746975235383,-1.794904,-9.618309,-0.6606021
1746975235383,-1.7958577,-9.617969,-0.6629507
1746975235406,-1.796545,-9.617677,-0.66546184
1746975235406,-1.7963799,-9.617547,-0.66781276
1746975235407,-1.7952038,-9.6176195,-0.6698434
1746975235431,-1.7928292,-9.617946,-0.67145723
1746975235432,-1.7894489,-9.618477,-0.67280924
1746975235457,-1.785995,-9.619027,-0.67409927
1746975235457,-1.7827915,-9.619493,-0.67607963
1746975235458,-1.7807925,-9.619643,-0.67913085
1746975235483,-1.7794638,-9.61964,-0.68272626
1746975235483,-1.7784988,-9.619587,-0.68583065
1746975235510,-1.7779505,-9.619532,-0.6881062
1746975235511,-1.7777319,-9.619498,-0.6890841
1746975235511,-1.7779657,-9.619447,-0.6892939
1746975235535,-1.7786627,-9.619323,-0.68916476
1746975235536,-1.779543,-9.619152,-0.68939215
1746975235536,-1.7805622,-9.61888,-0.69046354
1746975235559,-1.7811671,-9.618617,-0.69250065
1746975235559,-1.7815462,-9.618347,-0.6953104
1746975235582,-1.7817066,-9.618132,-0.6980676
1746975235582,-1.7810587,-9.618108,-0.69985974
1746975235604,-1.7793607,-9.61834,-0.70092183
1746975235604,-1.7770067,-9.618725,-0.70156014
1746975235626,-1.7746336,-9.619098,-0.7025246
1746975235626,-1.7726713,-9.619346,-0.7041794
1746975235647,-1.7710528,-9.61949,-0.7062807
1746975235647,-1.7692207,-9.619651,-0.708786
1746975235649,-1.7671263,-9.619866,-0.7109172
1746975235669,-1.7651386,-9.620145,-0.7120897
1746975235669,-1.7637221,-9.620407,-0.7121745
1746975235690,-1.7629818,-9.620576,-0.71152914
1746975235690,-1.7632751,-9.620549,-0.71127254
1746975235710,-1.7643975,-9.620324,-0.71152097
1746975235710,-1.7660689,-9.619959,-0.7122247
1746975235739,-1.7679654,-9.619569,-0.71287066
1746975235739,-1.7694311,-9.6193,-0.7129536
1746975235739,-1.770134,-9.619228,-0.71205115
1746975235764,-1.7697138,-9.619439,-0.7102666
1746975235764,-1.7681483,-9.6199045,-0.7080273
1746975235788,-1.7650495,-9.620625,-0.7059318
1746975235788,-1.7604064,-9.621538,-0.7050515
1746975235788,-1.7556965,-9.622418,-0.7048305
1746975235811,-1.7513627,-9.623187,-0.7050871
1746975235812,-1.7479446,-9.623791,-0.70534724
1746975235836,-1.7453275,-9.62426,-0.70533967
1746975235836,-1.7437215,-9.624568,-0.70497257
1746975235838,-1.7426178,-9.624822,-0.7042951
1746975235861,-1.7416303,-9.625057,-0.70356035
1746975235861,-1.7400696,-9.625384,-0.7029764
1746975235884,-1.7374858,-9.625842,-0.70312256
1746975235884,-1.7338516,-9.62643,-0.70413727
1746975235913,-1.729396,-9.627105,-0.70576227
1746975235913,-1.7248116,-9.627775,-0.7078642
1746975235913,-1.7201413,-9.628451,-0.7100246
1746975235937,-1.7154455,-9.629153,-0.71191084
1746975235937,-1.7110181,-9.629836,-0.71329033
1746975235937,-1.7073809,-9.630416,-0.7140806
1746975235961,-1.7041756,-9.63092,-0.7149334
1746975235961,-1.7013077,-9.631343,-0.71603113
1746975235985,-1.6981937,-9.631842,-0.716739
