timestamp,x,y,z
1747140509204,0.0015271631,-0.010613783,0.0055741454
1747140509209,0.018020526,-0.024663685,0.0055741454
1747140509225,0.021685716,-0.031994067,-0.0035888334
1747140509238,0.014966198,-0.022831088,-0.00908662
1747140509239,3.0543262E-4,-0.005726862,-0.007254025
1747140509254,-0.022296581,0.014431692,0.0019089539
1747140509259,-0.046120327,0.025427265,0.014737124
1747140509272,-0.05589417,0.029703323,0.021456642
1747140509278,-0.04734206,0.017486017,0.01779145
1747140509288,-0.028405234,0.0077121737,0.008628472
1747140509305,-0.0070249503,0.0052687125,0.007406741
1747140509309,0.009468411,0.0046578473,0.017180584
1747140509322,0.027794369,-0.009392053,0.02939789
1747140509338,0.040011674,-0.005726862,0.030619621
1747140509338,0.044898596,-8.399397E-4,0.023900103
1747140509354,0.035124753,-0.001450805,0.01779145
1747140509359,0.016798794,-0.001450805,0.014737124
1747140509371,3.0543262E-4,0.004046982,0.008628472
1747140509378,-0.011911872,0.014431692,0.004352415
1747140509389,-0.020463986,0.015653422,6.872234E-4
1747140509404,-0.0143553335,0.014431692,-0.0035888334
1747140509409,0.003970624,0.009544769,-0.005421429
1747140509422,0.025961773,0.011377365,-0.0011453723
1747140509429,0.041233405,0.0046578473,0.007406741
1747140509438,0.04184427,0.0028252518,0.013515393
1747140509456,0.027183503,0.0052687125,0.014737124
1747140509458,0.008857546,0.013820826,0.012293663
1747140509471,-0.008246681,0.03520111,0.0110719325
1747140509488,-0.024129177,0.065133505,0.025732698
1747140509488,-0.0027488936,0.09750936,0.044058654
1747140509506,0.043676864,0.08040514,0.059941154
1747140509510,0.12186762,0.037033707,0.06604981
1747140509522,0.20311269,9.92656E-4,0.064828075
1747140509528,0.2611449,-0.033826664,0.061773747
1747140509538,0.28191432,-0.064369924,0.058719423
1747140509555,0.28191432,-0.09796751,0.041615196
1747140509558,0.25625798,-0.09980011,0.02939789
1747140509571,0.20372356,-0.10590876,0.02023491
1747140509579,0.13958271,-0.100410976,0.019624045
1747140509589,0.070554934,-0.087582804,0.013515393
1747140509605,0.016798794,-0.06498079,0.0025198192
1747140509608,-0.018020526,-0.019165898,-0.0017562376
1747140509622,-0.04184427,0.016264288,0.00496328
1747140509638,-0.048563786,0.026648996,0.022678372
1747140509639,-0.036957346,0.012599096,0.025121834
1747140509655,-0.01740966,0.0071013086,0.019013181
1747140509658,0.003970624,9.92656E-4,0.007406741
1747140509672,0.025961773,-0.0026725354,-0.002977968
1747140509678,0.038789943,-0.01366811,-0.013362677
1747140509689,0.041233405,-0.019776762,-0.021914791
1747140509704,0.025350908,-0.011835515,-0.026801713
1747140509708,-0.00580322,-0.0051159966,-0.032910366
1747140509721,-0.03145956,0.012599096,-0.0322995
1747140509729,-0.049785517,0.029092457,-0.026190847
1747140509739,-0.050396383,0.03520111,-0.0182496
1747140509755,-0.03268129,0.016875152,-0.010308351
1747140509760,-0.0076358155,-0.010002919,6.872234E-4
1747140509772,0.0070249503,-0.018555032,0.0031306844
1747140509789,0.003970624,-0.011224649,0.0037415496
1747140509789,-0.015577064,-2.2907447E-4,0.0067958757
1747140509805,-0.040011674,3.8179077E-4,0.0092393365
1747140509810,-0.06383542,-0.008781188,0.007406741
1747140509821,-0.06505715,-0.010613783,0.004352415
1747140509828,-0.058337633,-0.003894266,0.0031306844
1747140509838,-0.05222898,0.008323039,0.0067958757
1747140509855,-0.050396383,0.016264288,0.018402316
1747140509859,-0.048563786,0.019929478,0.031841353
1747140509872,-0.038179077,0.015653422,0.04100433
